id,species,num,long,lat,year,locat,window
2381389739,sciurus_aberti,1067,-112.426,34.43,1964,USA | Arizona | Yavapai | above Hassayampa Lake,30_35
3356321696,sciurus_aberti,362,-112.230964,36.707135,1978,"Jacob's Lake, Kaibab, Arizona",35_40
1901090454,sciurus_aberti,1277,-113.894847,35.09743,2017,"86401, Kingman, AZ, US",35_40
1145126148,sciurus_aberti,2106,-112.318512,36.451095,1941,"Kaibab National Forest, Bee Springs",35_40
1891354253,sciurus_aberti,1364,-106.315048,35.001309,2017,"Bernalillo County, NM, USA",35_40
1453286348,sciurus_aberti,1652,-113.886922,35.099036,2012,"Mohave County, AZ, USA",35_40
1847599321,sciurus_aberti,1454,-113.886696,35.098347,2018,"6250 Hualapai Mountain Rd, Kingman, AZ, US",35_40
1453166994,sciurus_aberti,1663,-105.097564,38.200822,2016,"Greenwood, Custer County, Colorado, USA",35_40
3903327525,sciurus_aberti,37,-105.382801,39.499645,2022,"Pine Junction Area, CO, USA",35_40
3356338984,sciurus_aberti,351,-112.230964,36.776745,1988,"4.8 mi N Jacob Lake Lodge, Arizona",35_40
1883912340,sciurus_aberti,1383,-105.268448,39.920965,2018,"Boulder County, CO, USA",35_40
1802779044,sciurus_aberti,1504,-112.060449,36.04099,2017,"Shoshone Point Trail, Grand Canyon National Park, AZ",35_40
3872983956,sciurus_aberti,138,-111.577605,35.233954,2017,"5803 US-89, Flagstaff, AZ 86004, USA",35_40
1269500156,sciurus_aberti,1745,-112.360197,36.595417,1989,"Arizona: Kaibab Plateau, R1WxT37N@0",35_40
1262414642,sciurus_aberti,1766,-112.0833,35.8333,1948,United States of America | Arizona | Coconino,35_40
1914225388,sciurus_aberti,1268,-111.734367,35.161588,2018,"Coconino, Arizona, United States",35_40
476861561,sciurus_aberti,2440,-106.649326,36.889051,1933,"New Mexico:  Mogollon Mtns., Willow Creek",35_40
2005355649,sciurus_aberti,1152,-112.089463,36.202133,2019,"Grand Canyon National Park, Williams, AZ, US",35_40
1914360196,sciurus_aberti,1266,-105.293295,39.702913,2017,"Genesse North Central, CO 80401, USA",35_40
1571183614,sciurus_aberti,1605,-111.549998,35.230621,2017,"Picture Canyon, Flagstaff, AZ",35_40
1890722270,sciurus_aberti,1371,-105.247981,39.729378,2016,"Jefferson County, CO, USA",35_40
1145095383,sciurus_aberti,2184,-105.340665,39.675361,2007,"Evergreen, Keystone Drive near Sugarbush Drive",35_40
812660977,sciurus_aberti,2300,-105.3401037,40.43183466,1976,USA | Colorado | Larimer | Drake vicinity,40_45
2873814640,sciurus_aberti,685,-105.413435,40.310579,2010,"Larimer County, CO, USA",40_45
3124820733,sciurus_aberti,502,-105.348982,40.287663,2021,"Arapaho & Roosevelt National Forests Pawnee National Grassland, Lyons, CO, US",40_45
1272111021,sciurus_aberti,1719,-105.297754,40.173713,2016,"Boulder County, US-CO, US",40_45
3873329662,sciurus_aberti,136,-105.50106100000001,40.431548,2022,"Larimer County, CO, USA",40_45
2850908806,sciurus_aberti,770,-105.500548,40.151211000000004,2020,"Boulder County, CO, USA",40_45
1847585045,sciurus_aberti,1459,-105.300231,40.158982,2017,"Boulder County, CO, USA",40_45
3044809867,sciurus_aberti,583,-106.256185,40.871066,1987,"Jackson County, CO, USA",40_45
3873984938,sciurus_aberti,126,-105.300942,40.645017,2022,"Arapaho & Roosevelt National Forests Pawnee National Grassland, Bellvue, CO, US",40_45
1291085492,sciurus_aberti,1716,-105.315575,40.220297,2016,Hall Ranch Open Space,40_45
1841288291,sciurus_aberti,1473,-105.411148,40.250183,2018,"Boulder County, CO, USA",40_45
3384366971,sciurus_aberti,335,-105.305199,40.004937,2021,"Boulder County, CO, USA",40_45
1586100026,sciurus_aberti,1594,-105.185997,40.577743,2017,"Larimer County, CO, USA",40_45
3384336566,sciurus_aberti,336,-105.289283,40.64417,2021,"Arapaho & Roosevelt National Forests Pawnee National Grassland, Bellvue, CO, US",40_45
1291110468,sciurus_aberti,1713,-105.298792,40.158047,2016,"Boulder County, CO, USA",40_45
3325503220,sciurus_aberti,484,-105.374213,40.040622,2021,"Wild Turkey Trail, Boulder, CO, US",40_45
3743330899,sciurus_aberti,255,-105.063066,40.337498,2022,"Larimer County, Colorado, USA",40_45
3915537556,sciurus_aberti,18,-105.300135,40.644116,2022,"Larimer County, CO, USA",40_45
2465141555,sciurus_aberti,1009,-105.587192,40.360144,2019,"Rocky Mountain, Rocky Mountain National Park, Rocky Mountain National Park, Larimer County, US-CO, US",40_45
3888845800,sciurus_aberti,110,-105.30948,40.003527,2022,"Boulder County, CO, USA",40_45
2294528863,sciurus_aberti,1089,-105.183118,40.558475,2019,"Horsetooth Mountain Park, Loveland, CO, US",40_45
