id,species,num,long,lat,year,locat,window
2543021522,sciurus_aberti,964,-108.394901,28.606762,2019,"Temósachic, MX-CH, MX",25_30
2818560070,sciurus_aberti,822,-108.206793,28.162813,2020,"Ocampo, CHIH, MX",25_30
3903215338,sciurus_aberti,41,-108.266804,29.270657,2021,"Madera, MX-CH, MX",25_30
3902699958,sciurus_aberti,65,-108.158387,29.342328,2021,"Madera, MX-CH, MX",25_30
1145676124,sciurus_aberti,1869,-108.3333,29.91071,1948,"Meadow Valley, 5 mi S Garcia",25_30
3903460392,sciurus_aberti,34,-108.34926,29.243598,2021,"Madera, MX-CH, MX",25_30
2540816429,sciurus_aberti,981,-107.639423,28.183568,2019,"Guerrero, Chih., México",25_30
896306899,sciurus_aberti,2270,-106.908153,25.641286,1937,LOS FRAILES: 10 MI E SIN STATE LINE,25_30
2540786225,sciurus_aberti,990,-108.212616,29.323401,2019,"Madera, Chih., México",25_30
3903220539,sciurus_aberti,40,-108.347207,29.397324,2021,"Madera, MX-CH, MX",25_30
2851086079,sciurus_aberti,767,-110.759578,32.442228,2020,"Summerhaven, AZ 85619, USA",30_35
1262394227,sciurus_aberti,1802,-110.711543,32.314628,1957,United States of America | Arizona | Pima,30_35
3327945945,sciurus_aberti,474,-106.32815,34.765474,2021,"Torrance County, NM, USA",30_35
1262410581,sciurus_aberti,1772,-109.821188,32.630901,1969,United States of America | Arizona | Graham,30_35
1656639660,sciurus_aberti,1544,-108.768414,33.784508,1970,"North America | United States | New Mexico | Catron County | Gila National Forest, 11.7 miles northwest of Reserve by Road Along San Francisco River",30_35
2873792010,sciurus_aberti,688,-109.883097,32.667077,2020,"Graham County, AZ, USA",30_35
3925083868,sciurus_aberti,9,-109.864978,32.659647,2022,"AZ 366 (end of pavement), Mt. Graham, Graham Co., AZ",30_35
1143527384,sciurus_aberti,2193,-110.723396,32.416568,2015,"Tucson, MT Bigelow rd",30_35
3902330688,sciurus_aberti,76,-109.944381,34.135797,2022,"Billy Creek Trail, Pinetop-Lakeside, AZ, USA",30_35
3892699896,sciurus_aberti,94,-110.778078,32.441834,2022,"Coronado National Forest, Mount Lemmon, AZ, US",30_35
3337637200,sciurus_aberti,457,-107.116137,34.005404,2021,"Cibola National Forest, Socorro, NM, US",30_35
3859809799,sciurus_aberti,148,-112.45006,34.496264,2022,"Prescott, AZ, USA",30_35
3773095646,sciurus_aberti,186,-110.708367,32.41114,2022,"Pima County, AZ, USA",30_35
2460105986,sciurus_aberti,1012,-110.708922,32.411458,2018,"Pima County, AZ, USA",30_35
1920784278,sciurus_aberti,1265,-110.942,34.331,2018,"Coconino County, AZ, USA",30_35
1640123208,sciurus_aberti,1560,-110.687897,32.37653,2017,"Saguaro National Park, Mount Lemmon, AZ, US",30_35
1880547945,sciurus_aberti,1394,-110.759103,32.427314,2018,"Pima County, AZ, USA",30_35
1145382352,sciurus_aberti,1875,-107.1869334,33.94363308,1994,"3MI EAST, 12MI SOUTH MAGDALENA",30_35
2423232795,sciurus_aberti,1038,-110.740395,32.428879,2019,"Pima County, AZ, USA",30_35
1145221348,sciurus_aberti,2048,-109.074998,33.930229,1900,8 mi NE Alpine,30_35
1145350992,sciurus_aberti,1944,-109.9114308,32.66515845,1981,GRAHM MTNS. HOSPITAL FLATS; T9S R24E SEC8,30_35
2529297446,sciurus_aberti,1001,-110.755612,32.428775,2019,"Coronado National Forest, Tucson, AZ, US",30_35
3118294152,sciurus_aberti,514,-106.339825,34.992943,2018,"Bernalillo County, NM, USA",30_35
1145221361,sciurus_aberti,2046,-109.9098,32.7056,1900,"Columbine Ranger Station, Graham Mountains",30_35
1262399402,sciurus_aberti,1786,-109.874801,32.680136,1961,United States of America | Arizona | Graham,30_35
1145354526,sciurus_aberti,1907,-108.7969673,33.41279708,1948,1 MI N MOGOLLON,30_35
1935604243,sciurus_aberti,1250,-110.770647,32.447124,2018,"Coronado National Forest, Mount Lemmon, AZ, US",30_35
1831187070,sciurus_aberti,1493,-106.348992,34.97474,2018,"Tijeras, NM 87059, USA",30_35
1571158779,sciurus_aberti,1606,-111.481447,34.948111,2017,"Mormon Lake, Arizona, United States",30_35
891746582,sciurus_aberti,2283,-109.873095,32.667817,2013,"Graham County, US-AZ, US",30_35
1677286486,sciurus_aberti,1525,-112.179462,35.228792,2017,"1530 Pine Meadow Drive, Williams, AZ 86046, USA",35_40
2898501583,sciurus_aberti,659,-113.888542,35.06588,2020,"Hualapai Mountains, Mohave County, AZ, USA",35_40
3925270584,sciurus_aberti,3,-111.682013,35.168238,2022,"Coconino National Forest, Flagstaff, AZ, US",35_40
1453489531,sciurus_aberti,1643,-113.88762,35.098236,2017,"86401, Kingman, AZ, US",35_40
3067612250,sciurus_aberti,574,-106.311473,35.90429,2020,"Los Alamos, NM 87544, USA",35_40
1933561918,sciurus_aberti,1256,-112.151947,35.254444,2018,"1500 E Rte 66, Williams, AZ 86046, USA",35_40
3712730747,sciurus_aberti,257,-106.306282,35.885116,2022,"Los Alamos, NM 87544, USA",35_40
2850744670,sciurus_aberti,775,-111.698735,35.139828,2020,"Coconino, Arizona, United States",35_40
2850756780,sciurus_aberti,774,-105.387545,39.511574,2020,"12102 S Elk Creek Rd, Pine, CO 80470, USA",35_40
3017957675,sciurus_aberti,611,-111.592645,35.240933,2018,"Coconino National Forest, Flagstaff, AZ, US",35_40
1932326045,sciurus_aberti,1258,-112.052534,36.198756,2018,"Coconino County, AZ, USA",35_40
2823336464,sciurus_aberti,808,-105.091795,39.081437,2020,"Woodland Park, CO 80863, USA",35_40
1052583567,sciurus_aberti,2219,-112.047136,36.005812,2012,"Grand Canyon, Grand Canyon National Park, Coconino County, US-AZ, US",35_40
1145106394,sciurus_aberti,2116,-105.305142,39.613312,1987,"North America, United States, Colorado, Jefferson County, Evergreen, Little Cup Creek Road",35_40
3343991253,sciurus_aberti,440,-106.485787,35.17945,2021,"White Oaks Dr Ne, Albuquerque, NM, US",35_40
2609174657,sciurus_aberti,916,-112.020097,35.11704,2020,"Williams, AZ 86046, USA",35_40
2882969601,sciurus_aberti,677,-105.28595,38.91307,2020,Florissant,35_40
2898280027,sciurus_aberti,663,-111.683333,35.171833,2020,"Coconino National Forest, Flagstaff, AZ, US",35_40
3097095527,sciurus_aberti,540,-112.058532,35.998826,2021,grand canyon,35_40
1586126539,sciurus_aberti,1591,-112.216898,36.713837,2017,"Jacob Lake, AZ 86022, USA",35_40
1145126148,sciurus_aberti,2106,-112.318512,36.451095,1941,"Kaibab National Forest, Bee Springs",35_40
3333279064,sciurus_aberti,467,-106.356583,35.832984,2021,"Los Alamos County, NM, USA",35_40
48089295,sciurus_aberti,2447,-104.860786,37.317169,1981,North America | USA | COLORADO | LAS ANIMAS,35_40
2422978007,sciurus_aberti,1042,-113.877563,35.064175,2019,Wild Cow Springs,35_40
1269500171,sciurus_aberti,1732,-112.319076,36.558771,1989,"Arizona: Kaibab Plateau, R1ExT37N@0",35_40
2818558386,sciurus_aberti,823,-112.148269,35.253,2019,"Williams, AZ 86046, USA",35_40
1839257868,sciurus_aberti,1479,-111.509362,35.171558,2018,"Walnut Canyon Rd, Flagstaff, AZ 86004, USA",35_40
3039464063,sciurus_aberti,592,-105.385034,39.589803,2020,"Shadow Mountain, CO, USA",35_40
897121720,sciurus_aberti,2255,-105.008923,38.896664,1969,2 miles W of Cascade,35_40
1584408312,sciurus_aberti,1598,-105.226937,39.631887,2017,"Mount Falcon Park, Morrison, CO, US",35_40
2813986450,sciurus_aberti,839,-105.647561,40.843406,2020,"Larimer County, CO, USA",40_45
2626272389,sciurus_aberti,897,-105.486818,40.389889,2017,"Condado de Larimer, CO, EUA",40_45
3338058352,sciurus_aberti,446,-105.574134,40.343266,2021,"Mineral Rd, Estes Park, CO, US",40_45
1668801168,sciurus_aberti,1540,-105.581767,40.350415,2017,"Colorado, United States",40_45
1325914021,sciurus_aberti,1674,-105.36,40.09035,1950,"North America | United States | Colorado | Boulder | Boulder Co., Colorado [Boulder County, Colorado]",40_45
3113541711,sciurus_aberti,523,-105.341368,40.015729,2021,"Boulder County, CO, USA",40_45
3915537556,sciurus_aberti,18,-105.300135,40.644116,2022,"Larimer County, CO, USA",40_45
1586099374,sciurus_aberti,1596,-105.186122,40.577937,2017,"Larimer County, CO, USA",40_45
3325810552,sciurus_aberti,479,-105.32023,40.059288,2021,"Boulder County, CO, USA",40_45
3355620801,sciurus_aberti,366,-105.571631,40.335506,2021,"Estes Park, CO 80517, USA",40_45
1890071715,sciurus_aberti,1376,-105.590643,40.360289,2009,"Larimer County, CO, USA",40_45
1571110434,sciurus_aberti,1609,-105.297566,40.156293,2017,"Boulder County, CO, USA",40_45
1291085492,sciurus_aberti,1716,-105.315575,40.220297,2016,Hall Ranch Open Space,40_45
1453393115,sciurus_aberti,1646,-105.312195,40.029588,2016,"Boulder County, CO, USA",40_45
2641310979,sciurus_aberti,859,-105.181811,40.529189,2020,"Larimer County, CO, USA",40_45
1145147847,sciurus_aberti,2083,-105.329513,40.575567,1993,"[ca. 4 mi SSE Stove Prairie], jct. Buckhorn Canyon & Stove Prairie roads",40_45
2641356671,sciurus_aberti,856,-105.196946,40.583969,2020,"Lory State Park, Loveland, CO, US",40_45
3859252187,sciurus_aberti,155,-105.386809,40.145347,2022,"Boulder County, CO, USA",40_45
1455569631,sciurus_aberti,1628,-105.604362,40.364858,2012,"Larimer County, CO, USA",40_45
3327684782,sciurus_aberti,475,-105.573605,40.343428,2021,"Mineral Rd, Estes Park, CO, US",40_45
897163286,sciurus_aberti,2250,-105.581001,40.7001,1980,"Received from C.H. Ernst, GMU.  Elevation - 8500'.",40_45
2574053782,sciurus_aberti,938,-105.751572,40.448016,2009,"Larimer County, CO, USA",40_45
1500311552,sciurus_aberti,1620,-105.349808,40.034261,2016,"Boulder County, CO, USA",40_45
897160882,sciurus_aberti,2251,-105.446999,40.393799,1982,Lat/long taken 5 rdmi E of Estes Park on US 34 (Big Thompson Canyon Rd).,40_45
1847556824,sciurus_aberti,1460,-105.307388,40.162608,2007,"Boulder County, CO, USA",40_45
1145103986,sciurus_aberti,2148,-105.52111,40.37722,1944,"North America, United States, Colorado, Larimer County, Estes Park",40_45
1850957196,sciurus_aberti,1408,-105.299818,40.149261,2018,"Boulder County, CO, USA",40_45
2465141555,sciurus_aberti,1009,-105.587192,40.360144,2019,"Rocky Mountain, Rocky Mountain National Park, Rocky Mountain National Park, Larimer County, US-CO, US",40_45
3873984938,sciurus_aberti,126,-105.300942,40.645017,2022,"Arapaho & Roosevelt National Forests Pawnee National Grassland, Bellvue, CO, US",40_45
3912408599,sciurus_aberti,26,-105.541273,40.838714,2022,"Livermore, Livermore, CO, US",40_45
